id,name,categories,rating,coordinates.latitude,coordinates.longitude,location.address1,location.city,location.zip_code,location.country,location.state
o-WonoWNOF1sxHBJMtHvnQ,dough box,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,43.2574167,-79.9239487,1457 Main Street W,Hamilton,L8S 1C9,CA,ON
VUHvOv0gV4S4TbfHK3AmtQ,pinks,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.0,43.25750562,-79.91884597,1335 Main Street W,Hamilton,L8S 1C6,CA,ON
3xgdFtqUHcRosOnu3-B6fg,maccheroni cucina alfresco,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,43.2578,-79.9264199,1560 Main St W,Hamilton,L8S 1E7,CA,ON
zn_j2HWuf9iNzzvyAmIigw,fortinos,"[{'alias': 'grocery', 'title': 'Grocery'}]",3.5,43.2573352,-79.928813,1579 Main Street W,Hamilton,L8S 1E6,CA,ON
c544C_J-M3A30TPeOYXPjg,the phoenix bar & grill,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,43.2627741179557,-79.9211375312163,1280 Main Street W,Hamilton,L8S 4K1,CA,ON
RXu4WFIAUdPovJZYKh-n4w,tally ho,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,43.257772597069525,-79.92407840204181,1536 Main Street W,Hamilton,L8S 1E4,CA,ON
UOxwwYeyPTSAw7qD_uFufw,west end diner,"[{'alias': 'diners', 'title': 'Diners'}]",4.0,43.25276,-79.93857,1811 Main Street W,Hamilton,L8S 1H1,CA,ON
jUrejcE0QkbjF_Kk3Y-0Xg,noodle bar,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",2.5,43.2554417330599,-79.9287002943386,1579 Main Street W,Hamilton,L8S 1E6,CA,ON
ZnDcWEpGFTwMqmXhpCa6fQ,williams fresh cafe,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",2.5,43.25738,-79.9180499,1309 Main Street W,Hamilton,L8S 1C5,CA,ON
NJR1JES4tu0ZszK_OQFaUQ,pane fresco,"[{'alias': 'cafes', 'title': 'Cafes'}]",2.0,43.2554931991913,-79.9288488661469,1579 Main St W,Hamilton,L8S 1E6,CA,ON
Wb2uSt9T0fUFCU63qg8-XQ,the arch noodle house,"[{'alias': 'noodles', 'title': 'Noodles'}]",3.5,43.25738,-79.9180499,1309 Main Street W,Hamilton,L8S 1C5,CA,ON
FJKnmkaXYVQBkcYvmYbA-A,maple leaf pancake house,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",2.5,43.25788,-79.92354,1520 Main St W,Hamilton,L8S 1E3,CA,ON
DDsOckOHDIHGkWHdfz0Lcg,right wingers,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,43.2521846,-79.9398027,1846 Main St W,Hamilton,L8S,CA,ON
LOED4BIM0asDLHeG2jzlgA,east side mario's,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pizza', 'title': 'Pizza'}]",2.0,43.258489,-79.94142,119 Osler Drive,Dundas,L9H 6X4,CA,ON
OT2tjixi8vakL3SOrSbdTw,fionn maccool's,"[{'alias': 'irish_pubs', 'title': 'Irish Pub'}]",2.0,43.25849,-79.94142,119 Osler Drive,Dundas,L9H 6X4,CA,ON
ahHeOEsxRfbVIi-kArtslg,prime pita,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,43.2572554803498,-79.9179146066308,1309 Main St W,Hamilton,L8S 1C5,CA,ON
ft63hoz4hQCPFfcJyLJL9w,osmow's,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,43.25849,-79.94142,119 Osler Drive,Dundas,L9H 6X4,CA,ON
pcLcg4d1UtMxXufXIAwrzw,yukiguni izakaya,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",2.0,43.25793,-79.93448,1686 Main Street West,Hamilton,L8S 0A2,CA,ON
4aIYbBVgFMc527DeDCGY2w,popeyes louisiana chicken,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",1.0,43.2564189,-79.9358334,1711 Main Street W,Hamilton,L8S,CA,ON
7B1LXxQOIGTV0asdRxq3DQ,gino's pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.5,43.2572669660159,-79.9183147388152,1309 Main Street W,Hamilton,L8S 1C5,CA,ON
OMTa-RAQeVfCGuSKzRN5kQ,the lighthouse fish and chips,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",3.5,43.2525237,-79.9392691,1831 Main Street W,Hamilton,L8S 1H6,CA,ON
z3_0XFA_EHiUD18AnYMGpw,la piazza,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",3.5,43.2580348,-79.9194055,1280 Main Street W,Hamilton,L8S 4L8,CA,ON
wwdgx5JPofuPcdhhH3ZMAA,taco del mar,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,43.25743,-79.91877,1331-1335 Main St W.,Hamilton,L8S 1C6,CA,ON
D8SxZMVj-G_s-iY0iXcC7Q,emerson pub,"[{'alias': 'pubs', 'title': 'Pubs'}]",2.5,43.2542874,-79.921105,109 Emerson Street,Hamilton,L8S 2X6,CA,ON
dhK4egfr5b_OvQxBrjhwyA,bridges cafe,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,43.2628019,-79.9176086,1280 Main Street W,Hamilton,L8S 4E8,CA,ON
LeU3sTQrSkF6q1a-bJMNPQ,quik chik,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,43.25743,-79.91877,1331 Main Street W,Hamilton,L8S 1C6,CA,ON
izf_Ns7GKHTYxbTqpIaoXA,west end pub,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.0,43.25308,-79.92149,151 Emerson Street,Hamilton,L8S 2Y1,CA,ON
XyyH1IBDRSrlBfyAdSVkAA,kfc,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.0,43.25849,-79.94142,119 Osler Drive,Hamilton,L9H 6X4,CA,ON
t2qF1e6yP0yXT0j0T5rrsg,east meets west bistro,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",2.5,43.2624825591184,-79.9228611096473,1280 Main Street W,Hamilton,L8S 4L8,CA,ON
LlCnYNJXr5AJjP5kXmHWIw,subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,43.25743,-79.91877,1335 Main Street W,Hamilton,L8S 1C6,CA,ON
WU9DVOTIHFwOzUn0yECtMQ,twelveighty bar & grill,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,43.2627741179557,-79.9211375312163,1280 Main Street W,Hamilton,L8S 4S4,CA,ON
hPMH2aK-w4EvA8B2yrGkUw,lee's take out & delivery service,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",2.0,43.25267,-79.93885,1825 Main St W,Hamilton,L8S 1H6,CA,ON
Q4oLgsU62VPR28pBm0vCXw,earth to table : bread bar,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,43.25284,-79.88702,258 Locke Street S,Hamilton,L8P 4B9,CA,ON
uy_vkyImATNvWYzbUCOxyQ,the burnt tongue,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,43.2555538,-79.8858002,182 Locke Street S,Hamilton,L8P 4B3,CA,ON
6F_TjwC8F3OG_q1lGxgMFg,aberdeen tavern,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,43.2512808,-79.8933956,432 Aberdeen Avenue,Hamilton,L8P 2S2,CA,ON
zH1IGA8_naVKv4WDqvSOIg,the west town bar & grill,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,43.25456,-79.88633,214 Locke Street S,Hamilton,L8P 4B4,CA,ON
vqyK2q3zJ74TIT1-7Bf3Tg,la luna,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,43.25942165323912,-79.87848757635106,306 King Street W,Hamilton,L8P 1B1,CA,ON
ouKTL8ajZ2BGPRf33xwGWA,pho nhung,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,43.26239,-79.87797,85 Queen St N,Hamilton,L8R 2V5,CA,ON
5snqRcB4ug9Vp_CpRf4vdw,goodness me! natural food market,"[{'alias': 'shopping', 'title': 'Shopping'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'grocery', 'title': 'Grocery'}]",4.5,43.25577,-79.88585,176 Locke Street S,Hamilton,L8P 4A9,CA,ON
EmaHgp6Asne9crfA1XFPzA,shehnai restaurant authentic indian cuisine,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}]",3.0,43.2593,-79.88792,447 Main Street W,Hamilton,L8P 1K5,CA,ON
dxsrhzpSxY9wDGbZxhIjHQ,the coop,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",4.0,43.2591337,-79.8774391,274-274 King Street W,Hamilton,L8P 1J6,CA,ON
hokatJ4ORfrw_4dClPC16Q,pho lac vien,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,43.2653164,-79.8808978,430 York Boulevard,Hamilton,L8R 3K8,CA,ON
SRn16jLAA0DD88FGywZk9A,cima enoteca,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,43.25512,-79.88608,190 Locke Street S,Hamilton,L8P 4B4,CA,ON
wNHa-Hze5WuGQjFG9aqdFw,tomah,"[{'alias': 'syrian', 'title': 'Syrian'}]",5.0,43.25546,-79.88064,132 Queen Street S,Hamilton,L8P 3S2,CA,ON
ZgoVlQmApvjWt-0evoeoGQ,moodys,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,43.25821,-79.87853,107 George Street,Hamilton,L8P 1E3,CA,ON
0vw6fL9m6j_9U4vonPKwGg,buona vita pizza,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,43.262024,-79.8775857,82 Queen Street  N,Hamilton,L8R 2V4,CA,ON
Fkm6WTO7-auG5V4NtzpvRA,amigos,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,43.25825,-79.87868,109 George Street,Hamilton,L8P 1E3,CA,ON
YBi5k9aeRpi8PczZd3VazA,glow juicery,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'raw_food', 'title': 'Live/Raw Food'}]",4.5,43.25521,-79.88558,35 Pine Street,Hamilton,L8P 2A2,CA,ON
i8nQA6qFkr3TmSCZ1ukbGQ,electric diner,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,43.25845,-79.878,96 George Street,Hamilton,L8P 3M8,CA,ON
wCc873DspkzU071RpRr_TQ,pasta mercato,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",5.0,43.2558669,-79.88559774076528,170 Locke Street S,Hamilton,L8P 4A9,CA,ON
G6IQ3GGuJqR0CzPShjrvHg,cake & loaf bakery,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,43.2519312,-79.8921731,321 Dundurn Street S,Hamilton,L8P 2M5,CA,ON
BcOccyfjH_pfu8Z871iSEQ,ark and anchor,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,43.2595,-79.87812,300 King Street W,Hamilton,L8P 1B1,CA,ON
GIjr9JsXwtUAWhTFo9VBHg,peruviano,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,43.25299,-79.88692,254 Locke Street S,Hamilton,L8P 4B9,CA,ON
oOxuBeVcfyEExUn2d_FO0A,smoke's poutinerie,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",3.5,43.25854,-79.87863,112 George Street,Hamilton,L8P 1E3,CA,ON
1E7ww2xRfk6GKEw5HRg4qg,papagayo restaurant,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,43.25902,-79.87646,246 King Street W,Hamilton,L8P 1A9,CA,ON
3NdTvkvimiJ8ShpCPmz7QQ,delirious burger,"[{'alias': 'burgers', 'title': 'Burgers'}]",5.0,43.25497,-79.88563,197 Locke Street,Hamilton,L8P 4B5,CA,ON
AzI0Gtzjf5iWjstaNUGR-Q,stonewalls restaurant,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",2.5,43.26307498367439,-79.87841622189944,339 York Boulevard,Hamilton,L8R 2X9,CA,ON
7LaTBlqKxftS-Or25dGGjQ,bastoni's shawarma & grill,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,43.25896,-79.87622,234 King Street W,Hamilton,L8P 1A9,CA,ON
dStxAm_cBxyBSXeoUCRxZg,ye old squire,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",3.5,43.25415635113879,-79.88594719466658,225 Locke Street S,Hamilton,L8P 4B6,CA,ON
DZ4BUTej-Z0g1W-JsXFufQ,hammerheads fresh on locke,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'poke', 'title': 'Poke'}]",5.0,43.2566109880824,-79.88546280326133,140 Locke Street S,Hamilton,L8P 4B1,CA,ON
edfrEb-q4HkKIh0pv-bxcA,queen's pizza & wings,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.5,43.25379,-79.88139,178 Queen Street S,Hamilton,L8P 3S7,CA,ON
MjSGD6_U9vC6UTVvtzcElg,victoria’s restaurant,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,43.26092688699526,-79.88324135551149,470 Main Street W,Hamilton,L8P 1B7,CA,ON
v1hfabplC-E7jw51UVDC5A,mcdonald's,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,43.2602624793537,-79.8900094844083,50 Dundurn Street South,Hamilton,L8P 4W3,CA,ON
ck9wVogpnUx1JD1PZiZ5wQ,mr. dumpling express,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,43.2607174625623,-79.8896683369355,50 Dundurn Street,Hamilton,L8P 4W3,CA,ON
gyABOVs3wlx9ITJXaclqzw,pizzaiolo,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.5,43.25481220930722,-79.88579884110374,205 Locke Street S,Hamilton,L8P 4B5,CA,ON
kYI9NiUrUOUVibPJfUbgag,fortinos,"[{'alias': 'grocery', 'title': 'Grocery'}]",4.5,43.261400015586,-79.888313706643,50 Dundurn Street S,Hamilton,L8P 4W3,CA,ON
ZN1WpL2iKb6qTMFR8C_nNw,hill street dog park,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",3.0,43.2564011,-79.8876495,13 Hill Street,Hamilton,L8P,CA,ON
iQkrKVqEl0q0hM2FM92Z8Q,the beasley house bistro,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",2.5,43.2582,-79.8847,96 Locke Street S,Hamilton,L8P 4A4,CA,ON
pLdkorlkziPeCEpUCDjM-Q,firestone pizza wings & shawarma,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",2.5,43.25804,-79.87967,54 Queen Street S,Hamilton,L8P 3R5,CA,ON
HZuwg2fwQpyhyIkjOhmFKw,twist breakfast,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",1.0,43.25943,-79.87807,298 King St W,Hamilton,L8P 1B1,CA,ON
zkPYaZka8B3tD85OaE_-3A,people under the staircase,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,43.26329,-79.88786,27 Dundurn Street N,Hamilton,L8R 3C9,CA,ON
M55296Gw_K9Pzi0u-FyymA,lucky’s bbq,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,43.2585369,-79.87879954135238,116 George Street,Hamilton,L8P 1E2,CA,ON
vobj9hR1mUYtSWUvlrvZHA,pizza pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.0,43.2606780417789,-79.8896347910949,50 Dundurn Street S,Hamilton,L8P 4Y8,CA,ON
e_xK4R4bjrBU932i3cdL8A,valentino's restaurant,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",2.5,43.2627398,-79.8993743,824 King Street W,Hamilton,L8S 1K4,CA,ON
0wxzpKL4YmOaU-rZXgSj8w,masala corner,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",4.5,43.25925,-79.89987,807 Main Street W,Hamilton,L8S 1A2,CA,ON
1jd1vBl_feakkOue29NVIQ,meltwich,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}]",3.0,43.25894,-79.87629,236 King St W,Hamilton,L8P 1A9,CA,ON
9WQsmsXdmTRsoeRcz-Ujsw,mcqueen's banh mi viet,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,43.262805700738,-79.8777566935269,103 Queen Street N,Hamilton,L8R 2V5,CA,ON
BoIS3nw0UHM4PtHWkfMZpg,pizza hut,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",2.5,43.2621609,-79.88628130000001,610 King Street W,Hamilton,L8P 1C2,CA,ON
sjnu562ueVNwHyMDnddI0Q,select food mart,"[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,43.2627719057108,-79.8775859177113,300 York Boulevard,Hamilton,L8R 3K6,CA,ON
xXC0oz05LWE5ANYdMsDl5A,food basics,"[{'alias': 'grocery', 'title': 'Grocery'}]",4.0,43.26235,-79.89976,845 King Street W,Hamilton,L8S 1K4,CA,ON
lqgwxW7hmRGrH8AmQm0UGQ,koi,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.5,43.25821,-79.87743,27 Hess St S,Hamilton,L8P 3M7,CA,ON
bAHjMao8PWhDtOwXTDkMQw,doors: taco joint & metal bar,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",5.0,43.2572195,-79.8783555,56 Hess Street S,Hamilton,L8P 3N3,CA,ON
TqMma1y2oMUn7X7CUa326A,hambrgr ottawa street,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,43.24838,-79.81775,207 Ottawa Street N,Hamilton,L8H 3Z4,CA,ON
1astxknYDdqjS_tuqWA6DA,caro restaurant and bar,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,43.242741,-79.819429,4 Ottawa Street N,Hamilton,L8H 3Y7,CA,ON
JS8Jsxj5TFo2g3PAAfpTCQ,cannon coffee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,43.24768,-79.81792,179 Ottawa Street N,Hamilton,L8H 3Z4,CA,ON
pcsS_FI0pmQgDjSaGg2ydQ,merk,"[{'alias': 'tapas', 'title': 'Tapas Bars'}]",4.5,43.24788,-79.81788,189 Ottawa St N,Hamilton,L8H 3Z4,CA,ON
VD1YD4oALbOUWUspR4_3fQ,mancala monk board game cafe,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'hobbyshops', 'title': 'Hobby Shops'}]",5.0,43.2475,-79.81656,1229 Cannon Street E,Hamilton,L8H 1T8,CA,ON
yfOjLtmJifEnl25XK_Cdwg,boardwalk cheesesteaks,"[{'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,43.24631,-79.81847,131 Ottawa Street North,Hamilton,L8L 1Y5,CA,ON
IjgiLzO1Zavr0xarKcyuTw,shorty's pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,43.2485677,-79.8215868,1099 Cannon Street E,Hamilton,L8L 2J6,CA,ON
6Dllc3lnPfr8rXZ-GH1aIw,purple pear,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,43.2530719,-79.8232905,946 Barton Street E,Hamilton,L8E 5H3,CA,ON
ujYeM5SgbiRuUiwnxbXvQA,cafe limoncello,"[{'alias': 'italian', 'title': 'Italian'}]",2.5,43.248745,-79.816929,226 Ottawa St N,Hamilton,L8H 3Z6,CA,ON
PUrIAfvclMBH20rtvjRehA,mike's subs,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,43.24584,-79.81808,122 Ottawa Street N,Hamilton,L8H 3Z1,CA,ON
ciKjlKZPXRyZTixw7Pi49g,hammerhead's on ottawa,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.5,43.24474,-79.81852,80 Ottawa Street N,Hamilton,L8H 3Z1,CA,ON
vOY1gkxqVlXaYnfgV3H1Ww,power pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'salad', 'title': 'Salad'}]",3.0,43.24632,-79.81782,134 Ottawa Street N,Hamilton,L8H 3Z3,CA,ON
yu7r0_gPJq5-Taw8c9QbEw,cafe baffico,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,43.24172,-79.82224,1375 King Street E,Hamilton,L8M 1H6,CA,ON
kaoPyoYyyaUJhreSDQfycg,the hearty hooligan,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,43.2502413562309,-79.8164660856128,292 Ottawa Street N,Hamilton,L8H 3Z9,CA,ON
YkFCtf82ISv_mvE6uPUrhg,osten beerhall,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",5.0,43.248537,-79.821387,1101-1103 Cannon Street E,Hamilton,L8L 2J5,CA,ON
3YjGdXZK0RwaqJyJ5i5gow,ottawa market,"[{'alias': 'florists', 'title': 'Florists'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'grocery', 'title': 'Grocery'}]",5.0,43.24803,-79.81718,204 Ottawa St N,Hamilton,L8H 3Z5,CA,ON
QcTFzyThioEhxMEKh-I9Hw,mr beast burger,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,43.248686,-79.817039,224 Ottawa Street N,Hamilton,L8H 3Z6,CA,ON
4AxB41gPsWEUPvBZJgS-1Q,das schnitzel,"[{'alias': 'soup', 'title': 'Soup'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,43.2462118,-79.8184547,131 Ottawa Street N,Hamilton,L8L 1Y5,CA,ON
-4FG3MjEfA2lOIA3EjQWDw,sunset grill,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",3.5,43.2498630823942,-79.8074481636286,1299 Barton St E,Hamilton,L8H 2W1,CA,ON
94gmqxVnYkgp5TiLgRilAQ,food box,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,43.2456701661846,-79.80732511729,180 Kenilworth Avenue N,Hamilton,L8H 4S1,CA,ON
sdF75N_Oc03ZG1qUqHUobw,gage park diner,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,43.24506,-79.82929,975 Main Street E,Hamilton,L8M 1N2,CA,ON
ldheH4krrd_Q-Cs0h_QZrA,rankin's bar & grill,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.0,43.24067,-79.81236,1342 Main Street E,Hamilton,L8K 1B5,CA,ON
Eh621oAC1q9beQbSCTPOzQ,east kiwanis place,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,43.248927033808,-79.8170172795653,236 Ottawa St N,Hamilton,L8H 3Z7,CA,ON
BNAcQIsqR_p09FhjAk8-gA,boston pizza,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,43.250709,-79.810321,1219 Barton St E,Hamilton,L8H 2V4,CA,ON
wdtc0YmADRmSsgDdPn4efw,breezy corners hamilton,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.5,43.2431531544495,-79.8216541483998,1145 Main Street E,Hamilton,L8M 1P3,CA,ON
