fsq_id,name,geocodes.main.latitude,geocodes.main.longitude,location.address,location.country,location.locality,location.postcode,location.region,fsq_am_cat
4b5bba3ff964a520991229e3,williams coffee pub,43.257365,-79.917947,1309 Main St W,CA,Hamilton,L8S 1C5,ON,1.1
cdfbef7cb6c94aa81a06b47a,taro at mac,43.258209,-79.917163,1280 Main St W,CA,Hamilton,L8S 4S4,ON,1.1
4dbd4fd5107ff2aa48bfc7db,tim hortons,43.257334,-79.922671,1445 Main St W,CA,Hamilton,L8S 1C8,ON,1.1
d07f2da3c1284d1155383b24,tim hortons,43.257261,-79.922891,1280 Main St E,CA,Hamilton,L8K 1A9,ON,1.1
4c405e7a520fa593a3e6c7ac,maple leaf pancake house,43.257771,-79.923534,1520 Main St W,CA,Hamilton,L8S 1E3,ON,1.1
5ccb43e004d1ae002c093e13,dough box pizza and pasta,43.257484,-79.923624,1457 Main St W,CA,Hamilton,L8S 1C9,ON,1.1
4ba9734cf964a520f3273ae3,tally ho restaurants,43.257728,-79.924083,1536 Main St W,CA,Hamilton,L8S 1E4,ON,1.1
51156ce4e4b085b16920537a,beijing hut,43.257442,-79.924173,1467 Main St W,CA,Hamilton,L8S 1C9,ON,1.1
4f3dcca5e4b01fd85845eaf1,emerson 109,43.25446,-79.92079,109 Emerson St,CA,Hamilton,L8S 2X5,ON,1.1
4d8d6ad95091a1cd636c7801,south china chinese food,43.257693,-79.914432,1223 Main St W,CA,Hamilton,L8S 1C3,ON,1.1
a82a13ece028449a90353506,tim hortons,43.26222,-79.920257,1280 Main St E,CA,Hamilton,L8K 1A9,ON,1.1
6d15bf44673648447cc800a8,the chopped leaf,43.262279,-79.920221,1280 Main St E,CA,Hamilton,L8K 1A9,ON,1.1
6148b9d585ed2f472ca93036,tahinis restaurant,43.257711,-79.925749,1554 Main St W,CA,Hamilton,L8S 1E5,ON,1.1
848f45573504471cce5265ac,tim hortons,43.257711,-79.925749,1280 Main St E,CA,Hamilton,L8K 1A9,ON,1.1
2701ba0c78c5464c76e09f84,maccheroni cucina alfresco,43.257727,-79.926262,1560 Main St W,CA,Hamilton,L8S 1E7,ON,1.1
4b6b5d23f964a520a7032ce3,phoenix bar & grill,43.262878,-79.921158,1280 Main St W,CA,Hamilton,L8S 4L8,ON,1.1
4c05f704517d0f475957f515,west end restaurant,43.253115,-79.921535,151 Emerson St,CA,Hamilton,L8S 2Y1,ON,1.1
89c8cf75f52e4920bcf78391,willy dog mcmaster,43.263187,-79.918613,1280 Main St W,CA,Hamilton,,ON,1.1
a7654ed5eb7f4c06f30f6710,mr gao china restaurant,43.257348,-79.927542,1561 Main St W,CA,Hamilton,L8S 1E6,ON,1.1
50a9a020e4b04d899541e8c8,mr. gao's chinese restaurant and bubble tea,43.257224,-79.927706,1564 Main St W,CA,Hamilton,L8S 1E6,ON,1.1
4b70571ff964a520e1132de3,mr. sub,43.258178,-79.911779,1144 Main St W,CA,Hamilton,L8S 1C1,ON,1.1
4bb832a87421a5937ca4c140,boston pizza,43.257231,-79.927615,1563 Main St W,CA,Hamilton,L8S 1E6,ON,1.1
56a3bcc1498e42e6063c14ff,caribbean flavah,43.258345,-79.911065,1122 Main St W,CA,Hamilton,L8S 1C1,ON,1.1
5706619e498e68410c5b2b56,porcelain hotpot & lounge,43.258235,-79.911047,1122 Main St W,CA,Hamilton,L8S 1C1,ON,1.1
4f0321787bebcb40fdb10cb6,lava pizza & wings,43.263333,-79.90083,876 King St W,CA,Hamilton,L8S 4S6,ON,1.1
4c5c731a6147be9adf4e8f09,valentino's restaurant,43.26287,-79.89885,824 King St W,CA,Hamilton,L8S 1K3,ON,1.1
4e8b5317dab4414a6b59447e,westdale delicatessen,43.262952,-79.901415,893 King St W,CA,Hamilton,L8S 1K5,ON,1.1
4c9e23a57c096dcb9fedd1d1,tim hortons,43.262686,-79.90341,951 King St W,CA,Hamilton,L8S 1K9,ON,1.1
4daa2bd793a04642f07a1c2b,dragon court restaurant,43.262594,-79.9046,988 King St W,CA,Hamilton,L8S 1L1,ON,1.1
91e5616345c04783da56f403,best coffee in westdale-hamilton,43.262507,-79.905003,1004 King St W,CA,Hamilton,L8S 1L1,ON,1.1
4af9a09af964a520aa1222e3,second cup coffee co,43.262448,-79.905039,1004 King St W,CA,Hamilton,L8S 1L1,ON,1.1
51d75f4e498ef5f34b71c700,delirious burger co,43.262405,-79.905588,1008 King St W,CA,Hamilton,L8S 1L4,ON,1.1
5f2f10f8bf1a075d8d64228c,mikel coffee co,43.262361,-79.905442,1008 King St W,CA,Hamilton,L8S 1L4,ON,1.1
5bc643ce2bf29b002d898e39,nannaa persian eatery,43.262405,-79.905588,1010 King St W,CA,Hamilton,L8S 1L4,ON,1.1
4b81833cf964a5207fab30e3,the bean bar,43.262347,-79.905625,1012 King St W,CA,Hamilton,L8S 1L4,ON,1.1
fb993427cd63dfbb181626ca,pizzaiolo,43.26183,-79.905073,1009 King St W,CA,Hamilton,L8S 1L3,ON,1.1
58dbe25fa36ecd2ae50da839,pizza nova,43.262457,-79.905643,1016 King St W,CA,Hamilton,L8S 1L4,ON,1.1
4be8313da117b7137f6281c8,subway,43.262339,-79.905716,1018 King St W,CA,Hamilton,L8S 1L4,ON,1.1
4b78e2e8f964a52086e52ee3,snooty fox,43.261816,-79.905256,1011 King St W,CA,Hamilton,L8S 1L3,ON,1.1
e1b650be4cef4d1c264b107c,paisley coffeehouse & eatery,43.262149,-79.906008,1020 King St W,CA,Hamilton,L8S 1L4,ON,1.1
5d5969d5c0b8eb000841661c,the burnt tongue,43.26175,-79.905384,1019 King St W,CA,Hamilton,L8S 1L3,ON,1.1
bc2e8996bcc9468a70fd9cff,montfort westdale,43.261677,-79.905604,1019 King St W,CA,Hamilton,L8S 1L3,ON,1.1
8cafb9daeb0542db82539b20,paparella's cafe & catering,43.259847,-79.896714,649 Main St W,CA,Hamilton,L8S 1A2,ON,1.1
4b8b2d29f964a520339632e3,pizza pizza,43.259202,-79.89999,815 Main St W,CA,Hamilton,L8S 1A2,ON,1.1
4bd4b8686798ef3b8443628d,saigon asian restaurant,43.261937,-79.906575,1024 King St W,CA,Hamilton,L8S 1L5,ON,1.1
531b6d1b498eeddc4088b4a2,burrito bandidos,43.261782,-79.90641,1028 King St W,CA,Hamilton,L8S 1L5,ON,1.1
6bafb1c8f9be44439bf8e656,the express restaurant,43.261827,-79.906557,1034 King St W,CA,Hamilton,L8S 1L5,ON,1.1
589678546cda1c3ed29a0f01,the express italian eatery,43.261695,-79.906812,1034 King St W,CA,Hamilton,L8S 1L5,ON,1.1
57e4b6e8498ec6a0ca27e73a,masala corner,43.259231,-79.899623,807 Main St W,CA,Hamilton,L8S 1A2,ON,1.1
1eda650f440a419b4110615e,subway,43.259563,-79.902555,906 Main St W,CA,Hamilton,L8S 1A6,ON,1.1
4b9fe09df964a520c54637e3,cupcakes,43.261608,-79.907215,1050 King St W,CA,Hamilton,L8S 1L5,ON,1.1
5c634fe02f97ec002cfd6c63,papa john's pizza,43.258899,-79.901746,875 Main St W,CA,Hamilton,L8S 4P9,ON,1.1
3841b8ce85984909e5da1c8f,manna korean take out,43.261608,-79.907215,1050 King St W,CA,Hamilton,L8S 1L5,ON,1.1
60f8a82ca2148b05a7c2d80d,chung chun rice hotdog,43.261188,-79.906865,1051 King St W,CA,Hamilton,L8S 1L6,ON,1.1
4f0321787bebcb40fdb10cb6,lava pizza & wings,43.263333,-79.90083,876 King St W,CA,Hamilton,L8S 4S6,ON,1.1
4e8b5317dab4414a6b59447e,westdale delicatessen,43.262952,-79.901415,893 King St W,CA,Hamilton,L8S 1K5,ON,1.1
4c5c731a6147be9adf4e8f09,valentino's restaurant,43.26287,-79.89885,824 King St W,CA,Hamilton,L8S 1K3,ON,1.1
4c9e23a57c096dcb9fedd1d1,tim hortons,43.262686,-79.90341,951 King St W,CA,Hamilton,L8S 1K9,ON,1.1
4daa2bd793a04642f07a1c2b,dragon court restaurant,43.262594,-79.9046,988 King St W,CA,Hamilton,L8S 1L1,ON,1.1
91e5616345c04783da56f403,best coffee in westdale-hamilton,43.262507,-79.905003,1004 King St W,CA,Hamilton,L8S 1L1,ON,1.1
4af9a09af964a520aa1222e3,second cup coffee co,43.262448,-79.905039,1004 King St W,CA,Hamilton,L8S 1L1,ON,1.1
fb993427cd63dfbb181626ca,pizzaiolo,43.26183,-79.905073,1009 King St W,CA,Hamilton,L8S 1L3,ON,1.1
5f2f10f8bf1a075d8d64228c,mikel coffee co,43.262361,-79.905442,1008 King St W,CA,Hamilton,L8S 1L4,ON,1.1
51d75f4e498ef5f34b71c700,delirious burger co,43.262405,-79.905588,1008 King St W,CA,Hamilton,L8S 1L4,ON,1.1
4b78e2e8f964a52086e52ee3,snooty fox,43.261816,-79.905256,1011 King St W,CA,Hamilton,L8S 1L3,ON,1.1
5bc643ce2bf29b002d898e39,nannaa persian eatery,43.262405,-79.905588,1010 King St W,CA,Hamilton,L8S 1L4,ON,1.1
4b81833cf964a5207fab30e3,the bean bar,43.262347,-79.905625,1012 King St W,CA,Hamilton,L8S 1L4,ON,1.1
4b8b2d29f964a520339632e3,pizza pizza,43.259202,-79.89999,815 Main St W,CA,Hamilton,L8S 1A2,ON,1.1
58dbe25fa36ecd2ae50da839,pizza nova,43.262457,-79.905643,1016 King St W,CA,Hamilton,L8S 1L4,ON,1.1
4be8313da117b7137f6281c8,subway,43.262339,-79.905716,1018 King St W,CA,Hamilton,L8S 1L4,ON,1.1
5d5969d5c0b8eb000841661c,the burnt tongue,43.26175,-79.905384,1019 King St W,CA,Hamilton,L8S 1L3,ON,1.1
bc2e8996bcc9468a70fd9cff,montfort westdale,43.261677,-79.905604,1019 King St W,CA,Hamilton,L8S 1L3,ON,1.1
1eda650f440a419b4110615e,subway,43.259563,-79.902555,906 Main St W,CA,Hamilton,L8S 1A6,ON,1.1
e1b650be4cef4d1c264b107c,paisley coffeehouse & eatery,43.262149,-79.906008,1020 King St W,CA,Hamilton,L8S 1L4,ON,1.1
57e4b6e8498ec6a0ca27e73a,masala corner,43.259231,-79.899623,807 Main St W,CA,Hamilton,L8S 1A2,ON,1.1
5c634fe02f97ec002cfd6c63,papa john's pizza,43.258899,-79.901746,875 Main St W,CA,Hamilton,L8S 4P9,ON,1.1
4bd4b8686798ef3b8443628d,saigon asian restaurant,43.261937,-79.906575,1024 King St W,CA,Hamilton,L8S 1L5,ON,1.1
531b6d1b498eeddc4088b4a2,burrito bandidos,43.261782,-79.90641,1028 King St W,CA,Hamilton,L8S 1L5,ON,1.1
6bafb1c8f9be44439bf8e656,the express restaurant,43.261827,-79.906557,1034 King St W,CA,Hamilton,L8S 1L5,ON,1.1
589678546cda1c3ed29a0f01,the express italian eatery,43.261695,-79.906812,1034 King St W,CA,Hamilton,L8S 1L5,ON,1.1
8cafb9daeb0542db82539b20,paparella's cafe & catering,43.259847,-79.896714,649 Main St W,CA,Hamilton,L8S 1A2,ON,1.1
4b9fe09df964a520c54637e3,cupcakes,43.261608,-79.907215,1050 King St W,CA,Hamilton,L8S 1L5,ON,1.1
60f8a82ca2148b05a7c2d80d,chung chun rice hotdog,43.261188,-79.906865,1051 King St W,CA,Hamilton,L8S 1L6,ON,1.1
3841b8ce85984909e5da1c8f,manna korean take out,43.261608,-79.907215,1050 King St W,CA,Hamilton,L8S 1L5,ON,1.1
4e85553849d9493956d568b8,tea & more,43.256881,-79.901079,175 Longwood Rd S,CA,Hamilton,L8P 0A1,ON,1.1
5c634fe02f97ec002cfd6c63,papa john's pizza,43.258899,-79.901746,875 Main St W,CA,Hamilton,L8S 4P9,ON,1.1
57e4b6e8498ec6a0ca27e73a,masala corner,43.259231,-79.899623,807 Main St W,CA,Hamilton,L8S 1A2,ON,1.1
4b8b2d29f964a520339632e3,pizza pizza,43.259202,-79.89999,815 Main St W,CA,Hamilton,L8S 1A2,ON,1.1
1eda650f440a419b4110615e,subway,43.259563,-79.902555,906 Main St W,CA,Hamilton,L8S 1A6,ON,1.1
8cafb9daeb0542db82539b20,paparella's cafe & catering,43.259847,-79.896714,649 Main St W,CA,Hamilton,L8S 1A2,ON,1.1
fb993427cd63dfbb181626ca,pizzaiolo,43.26183,-79.905073,1009 King St W,CA,Hamilton,L8S 1L3,ON,1.1
5d5969d5c0b8eb000841661c,the burnt tongue,43.26175,-79.905384,1019 King St W,CA,Hamilton,L8S 1L3,ON,1.1
4b78e2e8f964a52086e52ee3,snooty fox,43.261816,-79.905256,1011 King St W,CA,Hamilton,L8S 1L3,ON,1.1
bc2e8996bcc9468a70fd9cff,montfort westdale,43.261677,-79.905604,1019 King St W,CA,Hamilton,L8S 1L3,ON,1.1
6294fee27b2f4d3a30dd03cd,smoke's poutinerie inc,43.26099,-79.907249,4B Newton Ave,CA,Hamilton,L8S 1V7,ON,1.1
4e8b5317dab4414a6b59447e,westdale delicatessen,43.262952,-79.901415,893 King St W,CA,Hamilton,L8S 1K5,ON,1.1
60f8a82ca2148b05a7c2d80d,chung chun rice hotdog,43.261188,-79.906865,1051 King St W,CA,Hamilton,L8S 1L6,ON,1.1
304c40c402af4f2bf2ec0a07,harvey's,43.257421,-79.892639,135 Fennell Ave W,CA,Hamilton,L9C 0E5,ON,1.1
4c9e23a57c096dcb9fedd1d1,tim hortons,43.262686,-79.90341,951 King St W,CA,Hamilton,L8S 1K9,ON,1.1
1db26796075241d233506134,tcby frozen yogurt ice cream & cakes,43.261101,-79.907268,1059 King St W,CA,Hamilton,L8S 1L8,ON,1.1
4daa2bd793a04642f07a1c2b,dragon court restaurant,43.262594,-79.9046,988 King St W,CA,Hamilton,L8S 1L1,ON,1.1
531b6d1b498eeddc4088b4a2,burrito bandidos,43.261782,-79.90641,1028 King St W,CA,Hamilton,L8S 1L5,ON,1.1
5f2f10f8bf1a075d8d64228c,mikel coffee co,43.262361,-79.905442,1008 King St W,CA,Hamilton,L8S 1L4,ON,1.1
4b9fe09df964a520c54637e3,cupcakes,43.261608,-79.907215,1050 King St W,CA,Hamilton,L8S 1L5,ON,1.1
4c5c731a6147be9adf4e8f09,valentino's restaurant,43.26287,-79.89885,824 King St W,CA,Hamilton,L8S 1K3,ON,1.1
4b719ee7f964a520a0512de3,basilique,43.261035,-79.907396,1065 King St W,CA,Hamilton,L8S 1L8,ON,1.1
4b81833cf964a5207fab30e3,the bean bar,43.262347,-79.905625,1012 King St W,CA,Hamilton,L8S 1L4,ON,1.1
4af9a09af964a520aa1222e3,second cup coffee co,43.262448,-79.905039,1004 King St W,CA,Hamilton,L8S 1L1,ON,1.1
6bafb1c8f9be44439bf8e656,the express restaurant,43.261827,-79.906557,1034 King St W,CA,Hamilton,L8S 1L5,ON,1.1
91e5616345c04783da56f403,best coffee in westdale-hamilton,43.262507,-79.905003,1004 King St W,CA,Hamilton,L8S 1L1,ON,1.1
5bc643ce2bf29b002d898e39,nannaa persian eatery,43.262405,-79.905588,1010 King St W,CA,Hamilton,L8S 1L4,ON,1.1
589678546cda1c3ed29a0f01,the express italian eatery,43.261695,-79.906812,1034 King St W,CA,Hamilton,L8S 1L5,ON,1.1
58dbe25fa36ecd2ae50da839,pizza nova,43.262457,-79.905643,1016 King St W,CA,Hamilton,L8S 1L4,ON,1.1
e1b650be4cef4d1c264b107c,paisley coffeehouse & eatery,43.262149,-79.906008,1020 King St W,CA,Hamilton,L8S 1L4,ON,1.1
4c5c731a6147be9adf4e8f09,valentino's restaurant,43.26287,-79.89885,824 King St W,CA,Hamilton,L8S 1K3,ON,1.1
8cafb9daeb0542db82539b20,paparella's cafe & catering,43.259847,-79.896714,649 Main St W,CA,Hamilton,L8S 1A2,ON,1.1
4f0321787bebcb40fdb10cb6,lava pizza & wings,43.263333,-79.90083,876 King St W,CA,Hamilton,L8S 4S6,ON,1.1
4b8b2d29f964a520339632e3,pizza pizza,43.259202,-79.89999,815 Main St W,CA,Hamilton,L8S 1A2,ON,1.1
4e8b5317dab4414a6b59447e,westdale delicatessen,43.262952,-79.901415,893 King St W,CA,Hamilton,L8S 1K5,ON,1.1
4c9e23a57c096dcb9fedd1d1,tim hortons,43.262686,-79.90341,951 King St W,CA,Hamilton,L8S 1K9,ON,1.1
5c634fe02f97ec002cfd6c63,papa john's pizza,43.258899,-79.901746,875 Main St W,CA,Hamilton,L8S 4P9,ON,1.1
4c44e6b6f0bdd13a5944cacc,tim hortons,43.26054,-79.889922,50 Dundurn St S,CA,Hamilton,L8P 4W3,ON,1.1
4af72afaf964a520b40622e3,mcdonald's,43.26026,-79.889921,50 Dundurn St S,CA,Hamilton,L8P 4W3,ON,1.1
1eda650f440a419b4110615e,subway,43.259563,-79.902555,906 Main St W,CA,Hamilton,L8S 1A6,ON,1.1
4be76d04ee96c928470dfdbf,subway,43.260833,-79.88974,50 Dundurn St S,CA,Hamilton,L8P 4W3,ON,1.1
4c44e260f0bdd13a073ccacc,pizza pizza,43.261466,-79.889523,50 Dundurn St S,CA,Hamilton,L8P 4W3,ON,1.1
4de7cad9d22dc38f1ee9e453,mr dumpling express,43.261466,-79.889523,50 Dundurn St S,CA,Hamilton,L8P 4W3,ON,1.1
304c40c402af4f2bf2ec0a07,harvey's,43.257421,-79.892639,135 Fennell Ave W,CA,Hamilton,L9C 0E5,ON,1.1
4daf1b751e7207bbeb1ed107,ray's place the boat house,43.257887,-79.890956,161 Dundurn St S,CA,Hamilton,L8P 4K4,ON,1.1
4daa2bd793a04642f07a1c2b,dragon court restaurant,43.262594,-79.9046,988 King St W,CA,Hamilton,L8S 1L1,ON,1.1
5d058130135b39002ca12ac6,halibut house,43.261362,-79.889413,50 Dundurn St S,CA,Hamilton,L8P 4W3,ON,1.1
91e5616345c04783da56f403,best coffee in westdale-hamilton,43.262507,-79.905003,1004 King St W,CA,Hamilton,L8S 1L1,ON,1.1
fb993427cd63dfbb181626ca,pizzaiolo,43.26183,-79.905073,1009 King St W,CA,Hamilton,L8S 1L3,ON,1.1
4e85553849d9493956d568b8,tea & more,43.256881,-79.901079,175 Longwood Rd S,CA,Hamilton,L8P 0A1,ON,1.1
4af9a09af964a520aa1222e3,second cup coffee co,43.262448,-79.905039,1004 King St W,CA,Hamilton,L8S 1L1,ON,1.1
4b78e2e8f964a52086e52ee3,snooty fox,43.261816,-79.905256,1011 King St W,CA,Hamilton,L8S 1L3,ON,1.1
4c337b6aa0ced13a7eb4166e,kfc,43.261952,-79.887565,631 King St W,CA,Hamilton,L8P 1C4,ON,1.1
5f2f10f8bf1a075d8d64228c,mikel coffee co,43.262361,-79.905442,1008 King St W,CA,Hamilton,L8S 1L4,ON,1.1
4b81833cf964a5207fab30e3,the bean bar,43.262347,-79.905625,1012 King St W,CA,Hamilton,L8S 1L4,ON,1.1
5bc643ce2bf29b002d898e39,nannaa persian eatery,43.262405,-79.905588,1010 King St W,CA,Hamilton,L8S 1L4,ON,1.1
4b8e726df964a520212333e3,staircase cafe theatre,43.263167,-79.887771,27 Dundurn St N,CA,Hamilton,L8R 3C9,ON,1.1
4f42aa55e4b0f4d09dddec15,tim hortons,43.262695,-79.887366,620 King St W,CA,Hamilton,L8P 1C2,ON,1.1
5d5969d5c0b8eb000841661c,the burnt tongue,43.26175,-79.905384,1019 King St W,CA,Hamilton,L8S 1L3,ON,1.1
bc2e8996bcc9468a70fd9cff,montfort westdale,43.261677,-79.905604,1019 King St W,CA,Hamilton,L8S 1L3,ON,1.1
559a95b2498e20cc6dfecb89,dundurn market,43.251301,-79.892945,346 Dundurn St S,CA,Hamilton,L8P 4L6,ON,1.1
534c6197498e2a0a588f0226,aberdeen tavern,43.251383,-79.89333,432 Aberdeen Ave,CA,Hamilton,L8P 2S2,ON,1.1
4e4d0cfcd164e69742d2c95a,cake and loaf bakery,43.251924,-79.892124,321 Dundurn St S,CA,Hamilton,L8P 2M5,ON,1.1
4b3839fef964a520064d25e3,ray's place,43.252556,-79.891906,303 Dundurn St S,CA,Hamilton,L8P 4L4,ON,1.1
4c13e6ce82a3c9b64357fcf8,zarky's fine food on dundurn,43.253916,-79.891673,264 Dundurn St S,CA,Hamilton,L8P 4K9,ON,1.1
4c6da40ea437224b65aa2db1,earth to table bread bar,43.252827,-79.886945,258 Locke St S,CA,Hamilton,L8P 4B9,ON,1.1
1df36d3ef8524fbc21b1fe52,beverly restaurant inc,43.253114,-79.886855,254 Locke St S,CA,Hamilton,L8P 4B9,ON,1.1
4b819c2ef964a52080b230e3,my dog's cafe & bar,43.25384,-79.886143,229 Locke St N,CA,Hamilton,L8R 3B1,ON,1.1
4e1e06f87d8bb284210333aa,bitten,43.254303,-79.885943,219 Locke St S,CA,Hamilton,L8P 4B6,ON,1.1
4b749211f964a520cce42de3,west town bar & grill,43.254502,-79.886256,214 Locke St S,CA,Hamilton,L8P 4B4,ON,1.1
522c798311d2d05dcc962383,democracy,43.254848,-79.886129,202 Locke St S,CA,Hamilton,L8P 4B4,ON,1.1
304c40c402af4f2bf2ec0a07,harvey's,43.257421,-79.892639,135 Fennell Ave W,CA,Hamilton,L9C 0E5,ON,1.1
5af5e1977e4b4e003000a124,cima enoteca,43.255134,-79.886038,190 Locke St S,CA,Hamilton,L8P 4B4,ON,1.1
496b485d5bb5e274138a8f0d,pizzaiolo,43.25478,-79.885561,205 Locke St S,CA,Hamilton,L8P 4B5,ON,1.1
5aa40afc79f6c75d6ee4bd7d,delirious burger co,43.254883,-79.885671,197 Locke St S,CA,Hamilton,L8P 4B5,ON,1.1
4daf1b751e7207bbeb1ed107,ray's place the boat house,43.257887,-79.890956,161 Dundurn St S,CA,Hamilton,L8P 4K4,ON,1.1
57530d76498e98ca0bbe7738,the burnt tongue,43.255604,-79.885747,182 Locke St S,CA,Hamilton,L8P 4B3,ON,1.1
57d9deeb498ef546464d9abc,amo gelato caffe,43.255574,-79.885417,171 Locke St N,CA,Hamilton,L8R 3B1,ON,1.1
4e330ba5e4cdf7a42ca239b3,beasley house bistro,43.258205,-79.884658,96 Locke St S,CA,Hamilton,L8P 4A4,ON,1.1
2dd6a94a65f34375f72293de,rock chapel patio & cafe,43.257704,-79.886798,167 5 Hwy W,CA,Dundas,L9H 5E2,ON,1.1
4e85553849d9493956d568b8,tea & more,43.256881,-79.901079,175 Longwood Rd S,CA,Hamilton,L8P 0A1,ON,1.1
513e27ace4b0e75b85cd6d87,newsday cafe,43.25982,-79.892722,44 Frid St,CA,Hamilton,L8N 3G3,ON,1.1
4b491de4f964a520906626e3,shehnai restaurant,43.25929,-79.887995,447 Main St W,CA,Hamilton,L8P 1K5,ON,1.1
9c74868f40f044f675b1ddf9,chester's fried chicken,43.253869,-79.881419,180 Queen St S,CA,Hamilton,L8P 3S7,ON,1.1
4b6a4bfaf964a52031d12be3,queen's pizza & wings,43.253876,-79.881327,178 Queen St S,CA,Hamilton,L8P 3S7,ON,1.1
4fb276aee4b0abe396da2d93,tim hortons,43.259326,-79.887537,443 Main St W,CA,Hamilton,L8P 1K5,ON,1.1
4eef6e00b634f754457dab1a,wimpy's diner,43.258976,-79.886272,405 Main St W,CA,Hamilton,L8P 1K5,ON,1.1
8cafb9daeb0542db82539b20,paparella's cafe & catering,43.259847,-79.896714,649 Main St W,CA,Hamilton,L8S 1A2,ON,1.1
534c6197498e2a0a588f0226,aberdeen tavern,43.251383,-79.89333,432 Aberdeen Ave,CA,Hamilton,L8P 2S2,ON,1.1
559a95b2498e20cc6dfecb89,dundurn market,43.251301,-79.892945,346 Dundurn St S,CA,Hamilton,L8P 4L6,ON,1.1
4e4d0cfcd164e69742d2c95a,cake and loaf bakery,43.251924,-79.892124,321 Dundurn St S,CA,Hamilton,L8P 2M5,ON,1.1
4b3839fef964a520064d25e3,ray's place,43.252556,-79.891906,303 Dundurn St S,CA,Hamilton,L8P 4L4,ON,1.1
4c13e6ce82a3c9b64357fcf8,zarky's fine food on dundurn,43.253916,-79.891673,264 Dundurn St S,CA,Hamilton,L8P 4K9,ON,1.1
4c6da40ea437224b65aa2db1,earth to table bread bar,43.252827,-79.886945,258 Locke St S,CA,Hamilton,L8P 4B9,ON,1.1
1df36d3ef8524fbc21b1fe52,beverly restaurant inc,43.253114,-79.886855,254 Locke St S,CA,Hamilton,L8P 4B9,ON,1.1
5fd638c3da954e782995281d,ya'd never know,43.265685,-79.949138,72 King St E,CA,Dundas,L9H 1C2,ON,1.1
4b4f7abaf964a520430827e3,tim hortons,43.265884,-79.94945,38 York Rd,CA,Dundas,L9H 1L4,ON,1.1
4c2e231f4e132d7f839c9ddf,subway,43.266201,-79.94969,38 York Rd,CA,Dundas,L9H 1L4,ON,1.1
4bce2235b6c49c74c79d9691,mcdonald's,43.265245,-79.949886,10 Cootes Dr,CA,Dundas,L9H 1A9,ON,1.1
4bee8ba535dc0f47c1ec3f5b,mcdonald's,43.265189,-79.949838,120 King St W,CA,Hamilton,L8P 4V2,ON,1.1
4c9fc2b203133704cc3975d5,pizza pizza,43.265268,-79.95018,4 Cootes Dr,CA,Dundas,L9H 1A9,ON,1.1
4eadcc8802d5cf33fa947ceb,chan's chinese restaurant,43.266267,-79.949562,49 King St E,CA,Dundas,L9H 1B7,ON,1.1
f03083a0733c41f54332862f,chan's chinese restaurant,43.265939,-79.950897,49 1/2 King St E,CA,Hamilton,L9H 1B7,ON,1.1
521bfe3011d25b3e2d6c9d91,pita pit,43.266109,-79.95088,49 King St E,CA,Dundas,L9H 1B7,ON,1.1
9a72ed07510f492ad45ff696,go internet cafe,43.26558,-79.951207,10 King St W,CA,Dundas,L9H 1T7,ON,1.1
5d7eb5a4b1731600072ffec5,little asia,43.265685,-79.952013,36 King St E,CA,Dundas,L9H 1B8,ON,1.1
4bce32dbb6c49c74b0c49691,matsuri sushi,43.265736,-79.952069,36 King St E,CA,Dundas,L9H 1B8,ON,1.1
5a88ed06bd40091eb2c79e91,dundas shawarma,43.26556,-79.952177,24 King St E,CA,Dundas,L9H 1B8,ON,1.1
6b1d3b2c28044380e9facd22,olympic pizza,43.265127,-79.952706,33 Main St,CA,Dundas,L9H 2P7,ON,1.1
a82f0495b76e41446286f41e,pause awhile restaurant,43.26512,-79.952798,31 Main St,CA,Dundas,L9H 2P7,ON,1.1
3fa575b573f445215630d90b,kfc,43.266144,-79.953298,349 King St W,CA,Dundas,L9H 1W8,ON,1.1
4c9c9be29975a143da7133cf,tim hortons,43.262639,-79.952327,94 Main St,CA,Dundas,L9H 2R1,ON,1.1
4b43bd50f964a52018e825e3,thirsty cactus cantina & grill,43.265843,-79.953571,2 King St E,CA,Dundas,L9H 1B8,ON,1.1
4de00572c65bcc724f348c8a,domino's pizza,43.262691,-79.952383,86 Main St,CA,Dundas,L9H 2R1,ON,1.1
4cb9fb69dd41a35d7663e5a0,kfc,43.26605,-79.950916,49 King St E,CA,Dundas,L9H 1B7,ON,1.1
5cf2dc7700b068002dbe11db,french revolution bakery and creperie,43.265845,-79.954267,2 King St W,CA,Dundas,L9H 6Z1,ON,1.1
81ad3a9b6ebe4896e4f1bc7b,the italian valley restaurant,43.266249,-79.954104,2 King St W,CA,Dundas,L9H 6Z1,ON,1.1
545a5172498eac0b6582a0ce,il fiasco cafe & wine bar,43.265793,-79.954212,2 King St W,CA,Dundas,L9H 6Z1,ON,1.1
630227edef3a587510b855be,the burnt tongue,43.266249,-79.954104,11 King St W,CA,Hamilton,L9H 1T5,ON,1.1
4af9ae03f964a520481322e3,collins brewhouse,43.266392,-79.955149,33 King St W,CA,Dundas,L9H 1T5,ON,1.1
7c07d759711144cf5008311e,the red door cucina,43.266714,-79.954601,21 King St W,CA,Dundas,L9H 1T5,ON,1.1
54f71e06498ecf7b6120dac3,jax sweet shoppe,43.266451,-79.955113,33 King St W,CA,Dundas,L9H 1T5,ON,1.1
8cd5eadba5614d8443828c85,cookie doh,43.266046,-79.955275,24 King St W,CA,Dundas,L9H 1T7,ON,1.1
